Data;Fechamento;Abertura;Maxima;Minima;Var%
16062005;2.9118;2.9367;2.9634;2.9025;-0.85%
17062005;2.9141;2.9098;2.9379;2.8978;0.08%
20062005;2.9021;2.8904;2.9252;2.8752;-0.41%
21062005;2.8852;2.9019;2.9097;2.8664;-0.58%
22062005;2.8939;2.8842;2.8951;2.8553;0.30%
23062005;2.8961;2.8936;2.8992;2.8665;0.08%
24062005;2.8715;2.8913;2.9108;2.8673;-0.85%
27062005;2.8861;2.8681;2.9104;2.8681;0.51%
28062005;2.8553;2.8847;2.8895;2.8434;-1.07%
29062005;2.8464;2.8519;2.8620;2.8229;-0.31%
30062005;2.8277;2.8439;2.8654;2.8179;-0.66%
01072005;2.8178;2.8251;2.8302;2.7895;-0.35%
04072005;2.8191;2.8102;2.8305;2.7787;0.05%
05072005;2.8335;2.8166;2.8388;2.8019;0.51%
06072005;2.8598;2.8297;2.8602;2.8236;0.93%
07072005;2.8423;2.8502;2.8838;2.8288;-0.61%
08072005;2.8433;2.8330;2.8438;2.8073;0.04%
11072005;2.8140;2.8375;2.8553;2.8113;-1.03%
12072005;2.8602;2.8245;2.8684;2.8179;1.64%
13072005;2.8504;2.8584;2.8608;2.8214;-0.34%
14072005;2.8224;2.8475;2.8520;2.8142;-0.98%
15072005;2.8132;2.8218;2.8362;2.8061;-0.33%
18072005;2.8155;2.8087;2.8267;2.7976;0.08%
19072005;2.8216;2.8131;2.8281;2.7909;0.22%
20072005;2.8377;2.8186;2.8683;2.8099;0.57%
21072005;2.8780;2.8396;2.8808;2.8248;1.42%
22072005;2.8921;2.8762;2.8962;2.8547;0.49%
25072005;2.9973;2.8909;3.0017;2.8832;3.64%
26072005;2.9215;2.9965;3.0160;2.9132;-2.53%
27072005;2.9478;2.9203;2.9872;2.8929;0.90%
28072005;2.9192;2.9495;2.9590;2.9082;-0.97%
29072005;2.8868;2.9199;2.9320;2.8764;-1.11%
01082005;2.8806;2.8850;2.9349;2.8744;-0.21%
02082005;2.8505;2.8806;2.9071;2.8442;-1.04%
03082005;2.8624;2.8490;2.8841;2.8378;0.42%
04082005;2.8525;2.8571;2.8716;2.8320;-0.35%
05082005;2.8603;2.8509;2.8721;2.8145;0.27%
08082005;2.8759;2.8527;2.8830;2.8306;0.55%
09082005;2.8399;2.8729;2.8941;2.8214;-1.25%
10082005;2.8220;2.8403;2.8518;2.7951;-0.63%
11082005;2.9408;2.8197;2.9431;2.8179;4.21%
12082005;2.9529;2.9382;2.9952;2.9180;0.41%
15082005;2.8865;2.9604;2.9612;2.8758;-2.25%
16082005;2.9016;2.8855;2.9202;2.8490;0.52%
17082005;2.8893;2.8967;2.9055;2.8695;-0.42%
18082005;2.9262;2.8834;2.9306;2.8544;1.28%
19082005;2.9773;2.9266;3.0157;2.8891;1.75%
22082005;2.9005;2.9772;3.0021;2.8982;-2.58%
23082005;2.9360;2.8984;2.9676;2.8906;1.22%
24082005;3.0093;2.9330;3.0183;2.9167;2.50%
25082005;2.9519;3.0074;3.0225;2.9412;-1.91%
26082005;2.9503;2.9501;2.9978;2.9283;-0.05%
29082005;2.9168;2.9500;2.9663;2.9079;-1.14%
30082005;2.9078;2.9120;2.9224;2.8898;-0.31%
31082005;2.9078;2.9055;2.9203;2.8901;0.00%
01092005;2.9457;2.9044;2.9584;2.9011;1.30%
02092005;2.9204;2.9434;2.9745;2.9164;-0.86%
05092005;2.9251;2.9192;2.9341;2.8989;0.16%
06092005;2.8925;2.9235;2.9259;2.8895;-1.11%
07092005;2.8934;2.8909;2.9211;2.8841;0.03%
08092005;2.8768;2.8901;2.9019;2.8635;-0.57%
09092005;2.8665;2.8734;2.8974;2.8600;-0.36%
12092005;2.8481;2.8628;2.8683;2.8333;-0.64%
13092005;2.8529;2.8453;2.8662;2.8358;0.17%
14092005;2.8503;2.8518;2.8757;2.8470;-0.09%
15092005;2.8098;2.8473;2.8501;2.7960;-1.42%
16092005;2.8129;2.8086;2.8329;2.7875;0.11%
19092005;2.7855;2.7949;2.8064;2.7693;-0.97%
20092005;2.7823;2.7882;2.8043;2.7775;-0.11%
21092005;2.7782;2.7809;2.8165;2.7672;-0.15%
22092005;2.7648;2.7776;2.7910;2.7571;-0.48%
23092005;2.7264;2.7632;2.7695;2.7226;-1.39%
26092005;2.7169;2.7231;2.7342;2.7072;-0.35%
27092005;2.7155;2.7146;2.7210;2.6937;-0.05%
28092005;2.6819;2.7129;2.7209;2.6784;-1.24%
29092005;2.6614;2.6903;2.6993;2.6553;-0.76%
30092005;2.6803;2.6587;2.6940;2.6541;0.71%
03102005;2.6679;2.6765;2.6814;2.6483;-0.46%
04102005;2.6959;2.6552;2.7027;2.6505;1.05%
05102005;2.7155;2.6936;2.7300;2.6929;0.73%
06102005;2.7919;2.7158;2.8075;2.7149;2.81%
07102005;2.7266;2.7907;2.7929;2.7176;-2.34%
10102005;2.7061;2.7244;2.7332;2.6864;-0.75%
11102005;2.6783;2.6993;2.7028;2.6685;-1.03%
12102005;2.7109;2.6764;2.7228;2.6675;1.22%
13102005;2.7165;2.7092;2.7393;2.6737;0.21%
14102005;2.7111;2.7149;2.7287;2.6896;-0.20%
17102005;2.6888;2.7104;2.7213;2.6709;-0.82%
18102005;2.6815;2.6854;2.6928;2.6586;-0.27%
19102005;2.6843;2.6801;2.7049;2.6584;0.10%
20102005;2.7032;2.6815;2.7260;2.6672;0.70%
21102005;2.7036;2.7012;2.7309;2.6899;0.01%
24102005;2.7092;2.7016;2.7208;2.6902;0.21%
25102005;2.7416;2.7070;2.7475;2.6945;1.20%
26102005;2.7591;2.7394;2.7608;2.7263;0.64%
27102005;2.7797;2.7577;2.7876;2.7529;0.75%
28102005;2.7327;2.7776;2.7866;2.7241;-1.69%
31102005;2.6991;2.7295;2.7372;2.6915;-1.23%
01112005;2.6949;2.7006;2.7157;2.6858;-0.16%
02112005;2.7016;2.6947;2.7104;2.6832;0.25%
03112005;2.6540;2.6994;2.7076;2.6478;-1.76%
04112005;2.6145;2.6526;2.6689;2.6075;-1.49%
07112005;2.6066;2.6113;2.6183;2.5857;-0.30%
08112005;2.5846;2.6026;2.6050;2.5673;-0.84%
09112005;2.5598;2.5824;2.5847;2.5348;-0.96%
10112005;2.5282;2.5577;2.5793;2.5246;-1.23%
11112005;2.5344;2.5256;2.5380;2.5177;0.25%
14112005;2.5834;2.5320;2.5911;2.5300;1.93%
15112005;2.5839;2.5799;2.5884;2.5650;0.02%
16112005;2.5696;2.5826;2.5926;2.5547;-0.55%
17112005;2.5801;2.5663;2.5803;2.5488;0.41%
18112005;2.6199;2.5787;2.6255;2.5514;1.54%
21112005;2.6035;2.6185;2.6366;2.5915;-0.63%
22112005;2.6552;2.6014;2.6577;2.5956;1.99%
23112005;2.6457;2.6549;2.6599;2.6206;-0.36%
24112005;2.6410;2.6454;2.6565;2.6252;-0.18%
25112005;2.6195;2.6389;2.6415;2.6086;-0.81%
28112005;2.6048;2.6149;2.6242;2.5769;-0.56%
29112005;2.5777;2.6013;2.6083;2.5694;-1.04%
30112005;2.5980;2.5752;2.6136;2.5732;0.79%
01122005;2.6093;2.5955;2.6229;2.5790;0.43%
02122005;2.5873;2.6082;2.6126;2.5600;-0.84%
05122005;2.5871;2.5832;2.5971;2.5758;-0.01%
06122005;2.5646;2.5863;2.5921;2.5483;-0.87%
07122005;2.5725;2.5616;2.5797;2.5261;0.31%
08122005;2.6249;2.5702;2.6390;2.5658;2.04%
09122005;2.6606;2.6245;2.6695;2.6137;1.36%
12122005;2.7026;2.6517;2.7156;2.6508;1.58%
13122005;2.6992;2.7009;2.7119;2.6687;-0.13%
14122005;2.7241;2.6991;2.7586;2.6957;0.92%
15122005;2.7530;2.7218;2.7620;2.7125;1.06%
16122005;2.8078;2.7624;2.8241;2.7404;1.99%
19122005;2.8570;2.8087;2.8815;2.8011;1.75%
20122005;2.7861;2.8554;2.8590;2.7659;-2.48%
21122005;2.7307;2.7822;2.7934;2.7167;-1.99%
22122005;2.7786;2.7303;2.7877;2.7056;1.75%
23122005;2.7489;2.7763;2.8030;2.7280;-1.07%
26122005;2.7737;2.7436;2.7794;2.7369;0.90%
27122005;2.7649;2.7711;2.8042;2.7590;-0.32%
28122005;2.7706;2.7620;2.8088;2.7572;0.21%
29122005;2.7548;2.7686;2.7889;2.7391;-0.57%
30122005;2.7691;2.7527;2.7702;2.7365;0.52%
02012006;2.7629;2.7677;2.7757;2.7507;-0.22%
03012006;2.7942;2.7603;2.8053;2.7570;1.13%
04012006;2.7724;2.7988;2.8178;2.7596;-0.78%
05012006;2.7710;2.7693;2.7756;2.7360;-0.05%
06012006;2.7737;2.7701;2.7890;2.7509;0.10%
09012006;2.7241;2.7711;2.7751;2.7077;-1.79%
10012006;2.7294;2.7209;2.7416;2.7052;0.19%
11012006;2.7644;2.7261;2.7762;2.7212;1.28%
12012006;2.7388;2.7626;2.7777;2.7149;-0.93%
13012006;2.7576;2.7367;2.7643;2.7265;0.69%
16012006;2.7534;2.7625;2.7792;2.7459;-0.15%
17012006;2.7889;2.7506;2.8095;2.7408;1.29%
18012006;2.8043;2.7863;2.8388;2.7792;0.55%
19012006;2.7623;2.8046;2.8346;2.7567;-1.50%
20012006;2.7656;2.7599;2.7800;2.7278;0.12%
23012006;2.7784;2.7628;2.8010;2.7610;0.46%
24012006;2.7519;2.7758;2.7816;2.7398;-0.95%
25012006;2.7487;2.7508;2.7649;2.7398;-0.12%
26012006;2.7224;2.7453;2.7630;2.7174;-0.96%
27012006;2.6742;2.7184;2.7256;2.6685;-1.77%
30012006;2.6749;2.6734;2.6910;2.6549;0.03%
31012006;2.6887;2.6733;2.6976;2.6575;0.52%
01022006;2.6834;2.6868;2.7016;2.6701;-0.20%
02022006;2.6941;2.6800;2.7089;2.6556;0.40%
03022006;2.6571;2.6902;2.6970;2.6406;-1.37%
06022006;2.6025;2.6579;2.6627;2.5965;-2.05%
07022006;2.6235;2.6012;2.6290;2.5979;0.81%
08022006;2.6132;2.6224;2.6463;2.6050;-0.39%
09022006;2.6000;2.6137;2.6220;2.5886;-0.51%
10022006;2.5720;2.5982;2.6072;2.5625;-1.08%
13022006;2.5710;2.5710;2.5851;2.5572;-0.04%
14022006;2.5480;2.5622;2.5745;2.5359;-0.89%
15022006;2.5356;2.5462;2.5617;2.5225;-0.49%
16022006;2.5172;2.5387;2.5414;2.5016;-0.73%
17022006;2.5355;2.5175;2.5388;2.4931;0.73%
20022006;2.5280;2.5250;2.5432;2.5198;-0.30%
21022006;2.5798;2.5263;2.5896;2.5032;2.05%
22022006;2.5500;2.5789;2.5986;2.5307;-1.16%
23022006;2.5434;2.5481;2.5718;2.5234;-0.26%
24022006;2.5401;2.5416;2.5528;2.5265;-0.13%
27022006;2.5356;2.5386;2.5518;2.5234;-0.18%
28022006;2.5313;2.5336;2.5488;2.5238;-0.17%
01032006;2.5198;2.5292;2.5574;2.5135;-0.45%
02032006;2.5334;2.5190;2.5532;2.5072;0.54%
03032006;2.5422;2.5306;2.5602;2.5245;0.35%
06032006;2.5801;2.5403;2.5907;2.5350;1.49%
07032006;2.5647;2.5788;2.5944;2.5397;-0.60%
08032006;2.5992;2.5440;2.6184;2.5406;1.35%
09032006;2.5757;2.5974;2.6117;2.5636;-0.90%
10032006;2.5465;2.5729;2.5796;2.5392;-1.13%
13032006;2.5519;2.5446;2.5583;2.5349;0.21%
14032006;2.5485;2.5503;2.5675;2.5387;-0.13%
15032006;2.5539;2.5495;2.5656;2.5396;0.21%
16032006;2.5750;2.5514;2.5804;2.5438;0.83%
17032006;2.5892;2.5651;2.5948;2.5588;0.55%
20032006;2.6153;2.5865;2.6212;2.5755;1.01%
21032006;2.6242;2.6143;2.6366;2.5973;0.34%
22032006;2.6022;2.6231;2.6324;2.5938;-0.84%
23032006;2.5877;2.5992;2.6037;2.5740;-0.56%
24032006;2.5983;2.5853;2.6090;2.5806;0.41%
27032006;2.6199;2.5970;2.6502;2.5858;0.83%
28032006;2.6939;2.6096;2.7060;2.6017;2.82%
29032006;2.6646;2.6802;2.6991;2.6465;-1.09%
30032006;2.6634;2.6622;2.6780;2.6428;-0.05%
31032006;2.6223;2.6602;2.6644;2.6173;-1.54%
03042006;2.5980;2.6229;2.6266;2.5865;-0.93%
04042006;2.6143;2.5948;2.6249;2.5890;0.63%
05042006;2.6224;2.6131;2.6337;2.6021;0.31%
06042006;2.6020;2.6209;2.6424;2.5891;-0.78%
07042006;2.5981;2.6024;2.6187;2.5818;-0.15%
10042006;2.6124;2.6002;2.6158;2.5921;0.55%
11042006;2.6000;2.6094;2.6128;2.5853;-0.47%
12042006;2.5857;2.5967;2.6048;2.5680;-0.55%
13042006;2.5909;2.5832;2.6000;2.5760;0.20%
14042006;2.5922;2.5871;2.5938;2.5836;0.05%
17042006;2.6195;2.5929;2.6258;2.5925;1.05%
18042006;2.6131;2.6184;2.6258;2.6006;-0.24%
19042006;2.6201;2.6123;2.6239;2.5927;0.27%
20042006;2.6130;2.6182;2.6262;2.6020;-0.27%
21042006;2.6182;2.6100;2.6242;2.6030;0.20%
24042006;2.6201;2.6223;2.6329;2.6095;0.07%
25042006;2.6495;2.6157;2.6511;2.6128;1.12%
26042006;2.6360;2.6391;2.6559;2.6266;-0.51%
27042006;2.6345;2.6342;2.6573;2.6291;-0.06%
28042006;2.6373;2.6344;2.6665;2.6175;0.11%
01052006;2.6182;2.6329;2.6474;2.6091;-0.72%
02052006;2.6017;2.6123;2.6445;2.5945;-0.63%
03052006;2.6246;2.5989;2.6248;2.5940;0.88%
04052006;2.6296;2.6142;2.6364;2.6046;0.19%
05052006;2.6156;2.6241;2.6364;2.6112;-0.53%
08052006;2.6307;2.6168;2.6380;2.6110;0.58%
09052006;2.6289;2.6266;2.6444;2.6177;-0.07%
10052006;2.6518;2.6273;2.6573;2.6203;0.87%
11052006;2.6917;2.6498;2.7052;2.6294;1.50%
12052006;2.7735;2.6894;2.7749;2.6881;3.04%
15052006;2.7706;2.7683;2.8418;2.7349;-0.10%
16052006;2.7470;2.7684;2.8065;2.7261;-0.85%
17052006;2.8115;2.7448;2.8195;2.7386;2.35%
18052006;2.8030;2.8004;2.8334;2.7722;-0.30%
19052006;2.8212;2.7889;2.8326;2.7496;0.65%
22052006;2.9383;2.8163;2.9768;2.8018;4.15%
23052006;3.0166;2.9345;3.0221;2.8877;2.66%
24052006;2.9663;3.0150;3.0737;2.9593;-1.67%
25052006;2.9124;2.9656;3.0484;2.9030;-1.82%
26052006;2.8546;2.9130;2.9282;2.8327;-1.98%
29052006;2.8998;2.8488;2.9239;2.8410;1.58%
30052006;2.9775;2.8968;3.0511;2.8949;2.68%
31052006;2.9527;2.9765;2.9931;2.9327;-0.83%
01062006;2.8757;2.9519;2.9734;2.8644;-2.61%
02062006;2.9413;2.8829;2.9645;2.8462;2.28%
05062006;2.9222;2.9411;2.9550;2.8981;-0.65%
06062006;2.8731;2.9200;2.9300;2.8681;-1.68%
07062006;2.8819;2.8706;2.9057;2.8556;0.31%
08062006;2.8598;2.8810;2.8988;2.8417;-0.77%
09062006;2.8565;2.8678;2.8752;2.8304;-0.12%
12062006;2.8936;2.8489;2.9131;2.8339;1.30%
13062006;2.8954;2.8909;2.9359;2.8713;0.06%
14062006;2.8775;2.8950;2.9215;2.8644;-0.62%
15062006;2.8586;2.8765;2.8820;2.8415;-0.66%
16062006;2.8438;2.8571;2.8911;2.8247;-0.52%
19062006;2.8276;2.8424;2.8462;2.7947;-0.57%
20062006;2.8118;2.8273;2.8475;2.8080;-0.56%
21062006;2.8154;2.8102;2.8503;2.8091;0.13%
22062006;2.8157;2.8151;2.8252;2.7967;0.01%
23062006;2.7916;2.8136;2.8311;2.7842;-0.86%
26062006;2.8199;2.7879;2.8247;2.7810;1.01%
27062006;2.8138;2.8179;2.8263;2.7962;-0.22%
28062006;2.7881;2.8114;2.8171;2.7755;-0.91%
29062006;2.7572;2.7827;2.7867;2.7382;-1.11%
30062006;2.7699;2.7563;2.7861;2.7449;0.46%
03072006;2.7782;2.7676;2.7945;2.7553;0.30%
04072006;2.7782;2.7837;2.7936;2.7554;0.00%
05072006;2.8089;2.7708;2.8144;2.7612;1.11%
06072006;2.7832;2.8069;2.8163;2.7704;-0.91%
07072006;2.7952;2.7809;2.8058;2.7681;0.43%
10072006;2.7751;2.7932;2.8062;2.7556;-0.72%
11072006;2.7891;2.7732;2.7960;2.7585;0.50%
12072006;2.7980;2.7843;2.8014;2.7691;0.32%
13072006;2.8097;2.7902;2.8256;2.7765;0.42%
14072006;2.8030;2.8168;2.8205;2.7869;-0.24%
17072006;2.7543;2.7967;2.8010;2.7518;-1.74%
18072006;2.7414;2.7538;2.7693;2.7301;-0.47%
19072006;2.7411;2.7392;2.7578;2.7192;-0.01%
20072006;2.7682;2.7388;2.7790;2.7364;0.99%
21072006;2.7915;2.7658;2.7985;2.7645;0.84%
24072006;2.7680;2.7902;2.7938;2.7566;-0.84%
25072006;2.7695;2.7641;2.7879;2.7522;0.05%
26072006;2.7888;2.7678;2.7957;2.7536;0.70%
27072006;2.7847;2.7854;2.7978;2.7734;-0.15%
28072006;2.7767;2.7781;2.7953;2.7677;-0.29%
31072006;2.7797;2.7757;2.8003;2.7665;0.11%
01082006;2.8114;2.7768;2.8121;2.7656;1.14%
02082006;2.7904;2.8083;2.8119;2.7762;-0.75%
03082006;2.7859;2.7883;2.8126;2.7778;-0.16%
04082006;2.8087;2.7824;2.8148;2.7733;0.82%
07082006;2.8041;2.8078;2.8231;2.7921;-0.16%
08082006;2.7877;2.8004;2.8139;2.7826;-0.58%
09082006;2.7848;2.7828;2.8102;2.7776;-0.10%
10082006;2.7577;2.7840;2.8040;2.7536;-0.97%
11082006;2.7547;2.7569;2.7625;2.7392;-0.11%
14082006;2.7512;2.7506;2.7799;2.7386;-0.13%
15082006;2.7412;2.7471;2.7639;2.7290;-0.36%
16082006;2.7508;2.7336;2.7536;2.7306;0.35%
17082006;2.7467;2.7476;2.7600;2.7310;-0.15%
18082006;2.7536;2.7450;2.7576;2.7319;0.25%
21082006;2.7435;2.7523;2.7706;2.7421;-0.37%
22082006;2.7344;2.7414;2.7441;2.7213;-0.33%
23082006;2.7515;2.7331;2.7534;2.7204;0.63%
24082006;2.7514;2.7495;2.7733;2.7192;-0.00%
25082006;2.7504;2.7492;2.7642;2.7350;-0.04%
28082006;2.7356;2.7499;2.7678;2.7295;-0.54%
29082006;2.7412;2.7362;2.7631;2.7246;0.20%
30082006;2.7432;2.7383;2.7653;2.7223;0.07%
31082006;2.7442;2.7413;2.7565;2.7250;0.04%
01092006;2.7456;2.7423;2.7600;2.7332;0.05%
04092006;2.7330;2.7454;2.7528;2.7270;-0.46%
05092006;2.7413;2.7285;2.7427;2.7168;0.30%
06092006;2.7542;2.7391;2.7597;2.7270;0.47%
07092006;2.7389;2.7514;2.7599;2.7324;-0.56%
08092006;2.7359;2.7371;2.7428;2.7226;-0.11%
11092006;2.7763;2.7329;2.7782;2.7284;1.48%
12092006;2.7507;2.7605;2.7832;2.7447;-0.92%
13092006;2.7419;2.7478;2.7639;2.7345;-0.32%
14092006;2.7477;2.7364;2.7633;2.7285;0.21%
15092006;2.7213;2.7477;2.7518;2.7163;-0.96%
18092006;2.7291;2.7165;2.7395;2.7088;0.29%
19092006;2.7390;2.7257;2.7477;2.7092;0.36%
20092006;2.7601;2.7356;2.7707;2.7180;0.77%
21092006;2.8154;2.7580;2.8356;2.7558;2.00%
22092006;2.8212;2.8138;2.8570;2.8126;0.21%
25092006;2.8306;2.8213;2.8521;2.8019;0.33%
26092006;2.7731;2.8245;2.8321;2.7701;-2.03%
27092006;2.7766;2.7774;2.7878;2.7596;0.13%
28092006;2.7592;2.7741;2.7864;2.7402;-0.63%
29092006;2.7553;2.7559;2.7705;2.7270;-0.14%
02102006;2.7474;2.7499;2.7636;2.7417;-0.29%
03102006;2.7708;2.7465;2.7746;2.7418;0.85%
04102006;2.7519;2.7645;2.7694;2.7401;-0.68%
05102006;2.7410;2.7498;2.7542;2.7326;-0.40%
06102006;2.7248;2.7379;2.7536;2.7139;-0.59%
09102006;2.7139;2.7209;2.7392;2.7117;-0.40%
10102006;2.7042;2.7132;2.7203;2.6856;-0.36%
11102006;2.7033;2.6958;2.7159;2.6925;-0.03%
12102006;2.7026;2.7018;2.7175;2.6884;-0.03%
13102006;2.6755;2.6989;2.7126;2.6681;-1.00%
16102006;2.6708;2.6702;2.6852;2.6611;-0.18%
17102006;2.6736;2.6672;2.6940;2.6626;0.10%
18102006;2.6774;2.6794;2.6864;2.6558;0.14%
19102006;2.7109;2.6756;2.7116;2.6696;1.25%
20102006;2.6976;2.7001;2.7151;2.6933;-0.49%
23102006;2.6837;2.7007;2.7037;2.6769;-0.52%
24102006;2.7032;2.6813;2.7116;2.6701;0.73%
25102006;2.7020;2.7011;2.7167;2.6955;-0.04%
26102006;2.7145;2.7008;2.7179;2.6888;0.46%
27102006;2.7209;2.7127;2.7302;2.7038;0.24%
30102006;2.7393;2.7212;2.7397;2.7138;0.68%
31102006;2.7343;2.7269;2.7388;2.6962;-0.18%
01112006;2.7333;2.7332;2.7401;2.7189;-0.04%
02112006;2.7390;2.7325;2.7416;2.7278;0.21%
03112006;2.7223;2.7375;2.7481;2.7093;-0.61%
06112006;2.7187;2.7208;2.7236;2.7102;-0.13%
07112006;2.7299;2.7173;2.7397;2.7160;0.41%
08112006;2.7372;2.7287;2.7482;2.7272;0.27%
09112006;2.7511;2.7359;2.7576;2.7286;0.51%
10112006;2.7640;2.7501;2.7703;2.7497;0.47%
13112006;2.7694;2.7623;2.7829;2.7585;0.20%
14112006;2.7543;2.7672;2.7776;2.7486;-0.55%
15112006;2.7580;2.7533;2.7614;2.7438;0.13%
16112006;2.7593;2.7542;2.7607;2.7428;0.05%
17112006;2.7687;2.7524;2.7816;2.7438;0.34%
20112006;2.7657;2.7676;2.7784;2.7629;-0.11%
21112006;2.7780;2.7642;2.7802;2.7614;0.44%
22112006;2.8038;2.7759;2.8064;2.7743;0.93%
23112006;2.8058;2.8024;2.8147;2.7983;0.07%
24112006;2.8399;2.8043;2.8468;2.8043;1.22%
27112006;2.8899;2.8553;2.8967;2.8368;1.76%
28112006;2.8795;2.8877;2.8975;2.8649;-0.36%
29112006;2.8463;2.8754;2.8824;2.8415;-1.15%
30112006;2.8666;2.8452;2.8844;2.8422;0.71%
01122006;2.8898;2.8654;2.9015;2.8584;0.81%
04122006;2.8841;2.8864;2.8956;2.8716;-0.20%
05122006;2.8619;2.8855;2.8888;2.8586;-0.77%
06122006;2.8527;2.8592;2.8725;2.8461;-0.32%
07122006;2.8514;2.8499;2.8626;2.8413;-0.05%
08122006;2.8250;2.8490;2.8673;2.8190;-0.93%
11122006;2.8294;2.8166;2.8419;2.8066;0.16%
12122006;2.8571;2.8274;2.8578;2.8242;0.98%
13122006;2.8382;2.8548;2.8586;2.8273;-0.66%
14122006;2.8221;2.8430;2.8530;2.8127;-0.57%
15122006;2.8076;2.8196;2.8302;2.7995;-0.51%
18122006;2.8167;2.8059;2.8205;2.7963;0.32%
19122006;2.8465;2.8152;2.8557;2.8112;1.06%
20122006;2.8441;2.8436;2.8652;2.8350;-0.08%
21122006;2.8463;2.8425;2.8527;2.8338;0.08%
22122006;2.8222;2.8440;2.8535;2.8129;-0.85%
25122006;2.8197;2.8188;2.8274;2.8115;-0.09%
26122006;2.8060;2.8153;2.8241;2.8008;-0.49%
27122006;2.8145;2.8050;2.8305;2.8040;0.30%
28122006;2.8072;2.8129;2.8251;2.8026;-0.26%
29122006;2.8202;2.8056;2.8212;2.8030;0.46%
01012007;2.8201;2.8173;2.8207;2.8120;-0.00%
02012007;2.8316;2.8180;2.8544;2.8171;0.41%
03012007;2.8236;2.8298;2.8350;2.8118;-0.28%
04012007;2.8054;2.8228;2.8275;2.7989;-0.64%
05012007;2.7984;2.8041;2.8163;2.7800;-0.25%
08012007;2.7963;2.7982;2.8053;2.7844;-0.08%
09012007;2.7947;2.7945;2.8026;2.7868;-0.06%
10012007;2.7805;2.7937;2.8087;2.7747;-0.51%
11012007;2.7699;2.7746;2.7999;2.7615;-0.38%
12012007;2.7644;2.7675;2.7762;2.7551;-0.20%
15012007;2.7705;2.7649;2.7758;2.7621;0.22%
16012007;2.7616;2.7702;2.7856;2.7579;-0.32%
17012007;2.7603;2.7657;2.7742;2.7548;-0.05%
18012007;2.7694;2.7597;2.7712;2.7450;0.33%
19012007;2.7614;2.7691;2.7793;2.7483;-0.29%
22012007;2.7697;2.7594;2.7716;2.7505;0.30%
23012007;2.7774;2.7657;2.7908;2.7612;0.28%
24012007;2.7603;2.7728;2.7803;2.7532;-0.62%
25012007;2.7627;2.7609;2.7729;2.7531;0.09%
26012007;2.7583;2.7603;2.7659;2.7458;-0.16%
29012007;2.7656;2.7576;2.7746;2.7518;0.26%
30012007;2.7628;2.7650;2.7719;2.7547;-0.10%
31012007;2.7688;2.7617;2.7691;2.7422;0.22%
01022007;2.7237;2.7654;2.7701;2.7195;-1.63%
02022007;2.7290;2.7212;2.7351;2.7035;0.19%
05022007;2.6949;2.7275;2.7292;2.6873;-1.25%
06022007;2.7020;2.6944;2.7085;2.6817;0.26%
07022007;2.7214;2.7020;2.7322;2.6966;0.72%
08022007;2.7302;2.7190;2.7418;2.7134;0.32%
09022007;2.7470;2.7349;2.7485;2.7235;0.62%
12022007;2.7457;2.7415;2.7549;2.7297;-0.05%
13022007;2.7530;2.7423;2.7553;2.7370;0.27%
14022007;2.7414;2.7456;2.7633;2.7332;-0.42%
15022007;2.7520;2.7394;2.7551;2.7330;0.39%
16022007;2.7496;2.7498;2.7530;2.7350;-0.09%
19022007;2.7517;2.7504;2.7534;2.7435;0.08%
20022007;2.7501;2.7508;2.7603;2.7449;-0.06%
21022007;2.7306;2.7471;2.7531;2.7233;-0.71%
22022007;2.7326;2.7292;2.7402;2.7000;0.07%
23022007;2.7519;2.7313;2.7578;2.7214;0.71%
26022007;2.7475;2.7489;2.7583;2.7332;-0.16%
27022007;2.8276;2.7465;2.8483;2.7407;2.92%
28022007;2.8064;2.8232;2.8366;2.7856;-0.75%
01032007;2.7961;2.8019;2.8379;2.7877;-0.37%
02032007;2.8115;2.7960;2.8190;2.7819;0.55%
05032007;2.8058;2.8149;2.8195;2.7867;-0.20%
06032007;2.7791;2.8043;2.8161;2.7691;-0.95%
07032007;2.7934;2.7770;2.7952;2.7708;0.51%
08032007;2.7677;2.7931;2.7995;2.7562;-0.92%
09032007;2.7511;2.7665;2.7754;2.7393;-0.60%
12032007;2.7531;2.7467;2.7676;2.7453;0.07%
13032007;2.7877;2.7519;2.7891;2.7450;1.26%
14032007;2.7635;2.7874;2.8021;2.7599;-0.87%
15032007;2.7715;2.7617;2.7715;2.7524;0.29%
16032007;2.7866;2.7700;2.7937;2.7687;0.54%
19032007;2.7638;2.7859;2.7893;2.7542;-0.82%
20032007;2.7662;2.7624;2.7704;2.7509;0.09%
21032007;2.7560;2.7694;2.7710;2.7417;-0.37%
22032007;2.7479;2.7546;2.7660;2.7360;-0.29%
23032007;2.7407;2.7466;2.7594;2.7348;-0.26%
26032007;2.7484;2.7400;2.7541;2.7261;0.28%
27032007;2.7560;2.7462;2.8035;2.7436;0.28%
28032007;2.7538;2.7531;2.7806;2.7483;-0.08%
29032007;2.7187;2.7526;2.7627;2.7146;-1.27%
30032007;2.7503;2.7165;2.7704;2.6907;1.16%
02042007;2.7366;2.7507;2.7531;2.7315;-0.50%
03042007;2.7153;2.7347;2.7396;2.7104;-0.78%
04042007;2.7219;2.7121;2.7271;2.7082;0.24%
05042007;2.7272;2.7203;2.7407;2.7161;0.19%
06042007;2.7182;2.7263;2.7294;2.7133;-0.33%
09042007;2.7028;2.7153;2.7188;2.6951;-0.57%
