Data;Fechamento;Abertura;Maxima;Minima;Var%
16062011;7110.20;7062.18;7111.64;7017.98;161.15M;-0.07%
17062011;7164.05;7084.27;7224.11;7037.24;370.10M;0.76%
20062011;7150.21;7078.59;7158.24;7063.86;103.23M;-0.19%
21062011;7285.51;7202.88;7285.51;7176.74;137.26M;1.89%
22062011;7278.19;7285.93;7310.10;7262.37;123.71M;-0.10%
23062011;7149.44;7225.20;7237.20;7118.52;132.11M;-1.77%
24062011;7121.38;7231.73;7273.32;7099.22;167.16M;-0.39%
27062011;7107.90;7101.15;7144.44;7079.11;149.93M;-0.19%
28062011;7170.43;7138.50;7187.08;7075.19;137.24M;0.88%
29062011;7294.14;7230.95;7320.30;7230.95;148.48M;1.73%
30062011;7376.24;7310.34;7378.35;7285.44;116.70M;1.13%
01072011;7419.44;7374.49;7443.20;7357.03;141.25M;0.59%
04072011;7442.96;7427.14;7450.38;7416.73;84.66M;0.32%
05072011;7439.44;7433.13;7474.93;7424.73;93.83M;-0.05%
06072011;7431.19;7443.93;7450.71;7396.74;121.35M;-0.11%
07072011;7471.44;7467.82;7516.15;7442.98;127.08M;0.54%
08072011;7402.73;7502.83;7523.53;7389.80;138.52M;-0.92%
11072011;7230.25;7352.73;7358.50;7188.96;197.08M;-2.33%
12072011;7174.14;7112.19;7190.47;6996.26;252.97M;-0.78%
13072011;7267.87;7171.47;7280.16;7163.09;154.20M;1.31%
14072011;7214.74;7204.94;7267.28;7197.49;136.79M;-0.73%
15072011;7220.12;7188.70;7254.10;7139.68;206.98M;0.07%
18072011;7107.92;7162.82;7171.55;7089.09;168.93M;-1.55%
19072011;7192.67;7148.48;7236.44;7139.76;165.01M;1.19%
20072011;7221.36;7250.18;7263.18;7166.37;171.13M;0.40%
21072011;7290.14;7243.79;7324.79;7140.50;244.58M;0.95%
22072011;7326.39;7308.48;7357.25;7266.79;200.09M;0.50%
25072011;7344.54;7273.60;7366.78;7258.52;111.47M;0.25%
26072011;7349.45;7369.89;7382.80;7302.50;140.21M;0.07%
27072011;7252.68;7315.75;7344.17;7216.58;133.57M;-1.32%
28072011;7190.06;7163.95;7203.01;7110.13;164.84M;-0.86%
29072011;7158.77;7108.27;7190.91;7063.82;142.83M;-0.44%
01082011;6953.98;7254.50;7282.01;6953.98;189.25M;-2.86%
02082011;6796.75;6909.43;6938.34;6772.38;182.74M;-2.26%
03082011;6640.59;6717.84;6783.07;6543.60;265.05M;-2.30%
04082011;6414.76;6714.79;6730.43;6391.54;288.06M;-3.40%
05082011;6236.16;6338.77;6436.66;6152.62;360.00M;-2.78%
08082011;5923.27;6170.69;6272.94;5911.09;314.80M;-5.02%
09082011;5917.08;5896.14;6026.27;5502.63;435.79M;-0.10%
10082011;5613.42;6040.68;6089.08;5549.02;433.03M;-5.13%
11082011;5797.66;5771.21;5825.08;5487.82;358.98M;3.28%
12082011;5997.74;5775.96;6023.75;5678.62;255.81M;3.45%
15082011;6022.24;6075.59;6106.11;6008.01;143.25M;0.41%
16082011;5994.90;5957.94;5998.31;5849.52;166.06M;-0.45%
17082011;5948.94;5910.50;6018.37;5870.17;161.67M;-0.77%
18082011;5602.80;5854.36;5892.57;5535.61;325.97M;-5.82%
19082011;5480.00;5581.51;5595.15;5345.36;351.40M;-2.19%
22082011;5473.78;5412.75;5591.35;5408.71;182.96M;-0.11%
23082011;5532.38;5529.26;5636.06;5452.15;186.61M;1.07%
24082011;5681.08;5579.80;5743.10;5514.15;162.59M;2.69%
25082011;5584.14;5739.86;5777.04;5451.52;225.57M;-1.71%
26082011;5537.48;5582.50;5588.69;5403.58;172.50M;-0.84%
29082011;5670.07;5634.06;5714.72;5587.78;99.26M;2.39%
30082011;5643.92;5713.53;5730.36;5572.65;132.99M;-0.46%
31082011;5784.85;5686.26;5869.65;5648.97;245.79M;2.50%
01092011;5730.63;5793.10;5794.50;5639.03;188.57M;-0.94%
02092011;5538.33;5623.70;5635.50;5493.31;182.04M;-3.36%
05092011;5246.18;5409.87;5421.11;5208.37;202.46M;-5.28%
06092011;5193.97;5248.31;5332.11;5150.05;238.11M;-1.00%
07092011;5405.53;5332.52;5406.23;5276.88;180.82M;4.07%
08092011;5408.46;5410.08;5473.68;5313.78;161.72M;0.05%
09092011;5189.93;5383.63;5400.79;5174.24;229.31M;-4.04%
12092011;5072.33;5063.59;5126.52;4965.80;265.14M;-2.27%
13092011;5166.36;5153.95;5222.81;4969.84;284.11M;1.85%
14092011;5340.19;5108.10;5347.82;5105.82;231.78M;3.36%
15092011;5508.24;5386.86;5566.58;5374.57;235.48M;3.15%
16092011;5573.51;5607.51;5655.95;5524.22;377.71M;1.18%
19092011;5415.91;5447.32;5496.94;5362.01;161.28M;-2.83%
20092011;5571.68;5373.53;5577.60;5369.07;158.69M;2.88%
21092011;5433.80;5557.07;5557.92;5417.85;149.19M;-2.47%
22092011;5164.21;5258.42;5289.77;5135.85;203.15M;-4.96%
23092011;5196.56;5227.09;5229.60;4973.92;198.77M;0.63%
26092011;5345.56;5128.56;5415.56;5118.19;211.13M;2.87%
27092011;5628.44;5502.89;5638.04;5483.23;245.88M;5.29%
28092011;5578.42;5560.60;5700.08;5520.59;181.76M;-0.89%
29092011;5639.58;5555.07;5704.41;5533.33;182.95M;1.10%
30092011;5502.02;5602.55;5606.56;5438.55;179.77M;-2.44%
03102011;5376.70;5311.93;5437.74;5289.04;132.11M;-2.28%
04102011;5216.71;5284.11;5288.78;5125.44;204.74M;-2.98%
05102011;5473.03;5341.43;5486.03;5266.14;178.81M;4.91%
06102011;5645.25;5511.56;5645.25;5465.55;210.85M;3.15%
07102011;5675.70;5647.66;5749.13;5606.32;166.60M;0.54%
10102011;5847.29;5705.40;5872.15;5652.99;147.42M;3.02%
11102011;5865.01;5825.91;5883.38;5773.88;139.41M;0.30%
12102011;5994.47;5851.10;6022.05;5798.16;183.86M;2.21%
13102011;5914.84;5969.91;6036.02;5878.29;184.77M;-1.33%
14102011;5967.20;5934.78;6037.29;5885.39;185.19M;0.89%
17102011;5859.43;6021.29;6081.41;5819.97;177.50M;-1.81%
18102011;5877.41;5781.77;5907.46;5747.65;153.04M;0.31%
19102011;5913.53;5909.58;5977.75;5874.85;141.35M;0.61%
20102011;5766.48;5834.42;5914.87;5752.83;172.12M;-2.49%
21102011;5970.96;5800.06;5980.46;5769.19;176.84M;3.55%
24102011;6055.27;6014.36;6067.16;5937.58;143.51M;1.41%
25102011;6046.75;6026.45;6157.93;5964.28;171.99M;-0.14%
26102011;6016.07;6041.16;6143.56;5951.82;151.17M;-0.51%
27102011;6337.84;6222.75;6347.60;6196.60;333.79M;5.35%
28102011;6346.19;6364.18;6430.60;6305.50;207.68M;0.13%
31102011;6141.34;6283.19;6304.84;6141.34;173.80M;-3.23%
01112011;5834.51;5934.54;5947.58;5762.26;291.72M;-5.00%
02112011;5965.63;5897.14;5990.56;5810.79;177.75M;2.25%
03112011;6133.18;5835.36;6193.34;5832.03;237.53M;2.81%
04112011;5966.16;6175.43;6175.43;5928.92;198.96M;-2.72%
07112011;5928.68;5905.93;6028.59;5835.09;158.21M;-0.63%
08112011;5961.44;5950.44;6087.06;5934.23;144.45M;0.55%
09112011;5829.54;6045.87;6055.58;5767.26;251.01M;-2.21%
10112011;5867.81;5732.32;5934.31;5721.97;201.64M;0.66%
11112011;6057.03;5881.49;6065.29;5855.12;144.52M;3.22%
14112011;5985.02;6097.27;6116.07;5934.09;133.94M;-1.19%
15112011;5933.14;5920.43;6011.47;5815.85;140.68M;-0.87%
16112011;5913.36;5873.29;6028.23;5852.04;139.96M;-0.33%
17112011;5850.17;5875.86;5921.25;5778.10;180.84M;-1.07%
18112011;5800.24;5800.79;5897.99;5769.69;153.52M;-0.85%
21112011;5606.00;5767.09;5771.70;5598.05;182.78M;-3.35%
22112011;5537.39;5648.50;5681.74;5537.39;245.73M;-1.22%
23112011;5457.77;5485.67;5588.11;5457.77;236.21M;-1.44%
24112011;5428.11;5512.76;5563.82;5399.85;157.73M;-0.54%
25112011;5492.87;5433.30;5528.64;5366.50;135.41M;1.19%
28112011;5745.33;5577.19;5754.51;5573.00;172.62M;4.60%
29112011;5799.91;5725.68;5826.35;5690.57;143.66M;0.95%
30112011;6088.84;5741.21;6130.68;5725.98;244.42M;4.98%
01122011;6035.88;6080.48;6111.97;6017.38;153.04M;-0.87%
02122011;6080.68;6117.73;6169.64;6055.48;205.32M;0.74%
05122011;6106.09;6137.87;6170.04;6086.42;201.03M;0.42%
06122011;6028.82;6021.73;6094.77;6005.82;156.07M;-1.27%
07122011;5994.73;6116.26;6137.05;5919.56;143.84M;-0.57%
08122011;5874.44;6054.56;6077.17;5868.63;183.75M;-2.01%
09122011;5986.71;5806.49;6007.05;5802.36;190.77M;1.91%
12122011;5785.43;5945.19;5952.55;5785.43;153.58M;-3.36%
13122011;5774.26;5801.39;5852.43;5734.12;191.20M;-0.19%
14122011;5675.14;5738.98;5771.60;5675.14;202.90M;-1.72%
15122011;5730.62;5713.48;5795.87;5682.16;183.78M;0.98%
16122011;5701.78;5764.45;5775.00;5693.41;301.49M;-0.50%
19122011;5670.71;5651.74;5775.24;5644.19;102.01M;-0.54%
20122011;5847.03;5652.61;5847.71;5637.53;129.74M;3.11%
21122011;5791.53;5918.72;5965.35;5771.62;145.37M;-0.95%
22122011;5852.18;5830.13;5886.18;5820.44;88.64M;1.05%
23122011;5878.93;5905.18;5913.41;5844.64;54.22M;0.46%
27122011;5889.76;5900.70;5924.38;5877.98;35.25M;0.18%
28122011;5771.27;5875.87;5901.35;5771.27;72.30M;-2.01%
29122011;5848.78;5804.13;5848.78;5775.79;59.71M;1.34%
30122011;5898.35;5867.03;5898.35;5817.71;42.36M;0.85%
02012012;6075.52;5900.18;6075.52;5900.18;90.83M;3.00%
03012012;6166.57;6124.11;6179.03;6108.62;116.71M;1.50%
04012012;6111.55;6141.26;6163.48;6088.06;100.87M;-0.89%
05012012;6095.99;6121.34;6130.10;6040.94;141.74M;-0.25%
06012012;6057.92;6114.64;6152.56;6012.64;109.97M;-0.62%
09012012;6017.23;6061.26;6076.59;5987.75;110.95M;-0.67%
10012012;6162.98;6090.87;6191.29;6069.36;171.41M;2.42%
11012012;6152.34;6148.45;6181.61;6106.03;166.80M;-0.17%
12012012;6179.21;6160.09;6256.95;6148.85;205.75M;0.44%
13012012;6143.08;6242.49;6245.38;6063.66;213.91M;-0.58%
16012012;6220.01;6120.40;6232.21;6104.11;108.07M;1.25%
17012012;6332.93;6301.91;6343.04;6270.97;167.12M;1.82%
18012012;6354.57;6330.43;6399.43;6280.52;184.49M;0.34%
19012012;6416.26;6377.24;6420.35;6333.70;335.56M;0.97%
20012012;6404.39;6410.75;6431.26;6371.69;272.36M;-0.18%
23012012;6436.62;6387.33;6467.34;6349.69;270.71M;0.50%
24012012;6419.22;6372.49;6420.05;6339.00;246.10M;-0.27%
25012012;6421.85;6448.87;6456.57;6366.65;170.09M;0.04%
26012012;6539.85;6453.62;6559.07;6430.37;197.22M;1.84%
27012012;6511.98;6507.77;6574.19;6484.35;150.01M;-0.43%
30012012;6444.45;6454.54;6491.52;6414.33;140.51M;-1.04%
31012012;6458.91;6489.04;6533.22;6450.10;158.04M;0.22%
01022012;6616.64;6482.95;6630.48;6482.56;210.40M;2.44%
02022012;6655.63;6640.05;6667.98;6606.37;156.00M;0.59%
03022012;6766.67;6649.57;6767.46;6635.63;194.73M;1.67%
06022012;6764.83;6752.03;6781.43;6714.82;123.04M;-0.03%
07022012;6754.20;6772.75;6788.77;6682.89;143.20M;-0.16%
08022012;6748.76;6800.72;6829.88;6735.67;220.44M;-0.08%
09022012;6788.80;6782.14;6838.13;6746.10;242.28M;0.59%
10022012;6692.96;6730.54;6751.08;6649.56;228.64M;-1.41%
13022012;6738.47;6748.68;6774.60;6709.63;140.97M;0.68%
14022012;6728.19;6712.68;6788.57;6698.32;148.10M;-0.15%
15022012;6757.94;6807.55;6830.10;6736.56;163.43M;0.44%
16022012;6751.96;6665.24;6751.96;6651.72;166.24M;-0.09%
17022012;6848.03;6811.02;6874.53;6794.89;168.88M;1.42%
20022012;6948.25;6892.04;6956.67;6878.53;131.24M;1.46%
21022012;6908.18;6936.91;6971.03;6873.54;139.94M;-0.58%
22022012;6843.87;6914.68;6915.18;6821.80;129.08M;-0.93%
23022012;6809.46;6838.94;6903.51;6733.59;261.56M;-0.50%
24022012;6864.43;6871.25;6890.90;6826.34;155.82M;0.81%
27022012;6849.60;6817.46;6868.58;6743.65;168.65M;-0.22%
28022012;6887.63;6867.23;6900.51;6809.22;149.73M;0.56%
29022012;6856.08;6914.66;6967.14;6843.27;195.54M;-0.46%
01032012;6941.77;6831.97;6949.45;6817.73;187.15M;1.25%
02032012;6921.37;6944.45;6954.89;6904.10;197.18M;-0.29%
05032012;6866.46;6876.89;6902.58;6815.47;169.82M;-0.79%
06032012;6633.11;6835.97;6840.33;6633.11;216.45M;-3.40%
07032012;6671.11;6638.48;6682.68;6612.61;181.61M;0.57%
08032012;6834.54;6723.33;6838.39;6703.89;206.87M;2.45%
09032012;6880.21;6848.52;6912.42;6830.63;154.68M;0.67%
12032012;6901.35;6868.97;6911.27;6846.90;126.64M;0.31%
13032012;6995.91;6957.25;7020.04;6941.96;149.28M;1.37%
14032012;7079.42;7028.92;7099.34;7028.15;212.92M;1.19%
15032012;7144.45;7093.97;7153.11;7072.27;149.75M;0.92%
16032012;7157.82;7145.78;7194.33;7142.75;359.06M;0.19%
19032012;7154.22;7143.93;7154.83;7095.13;144.66M;-0.05%
20032012;7054.94;7121.92;7124.63;7032.07;151.23M;-1.39%
21032012;7071.32;7088.76;7114.01;7012.04;134.46M;0.23%
22032012;6981.26;7053.42;7071.09;6938.20;165.78M;-1.27%
23032012;6995.62;6986.90;7026.90;6908.97;133.08M;0.21%
26032012;7079.23;7022.64;7102.05;6969.97;121.41M;1.20%
27032012;7078.90;7106.77;7153.68;7075.16;143.18M;-0.00%
28032012;6998.80;7056.05;7110.54;6998.80;133.05M;-1.13%
29032012;6875.15;6980.09;6993.74;6841.97;168.70M;-1.77%
30032012;6946.83;6924.82;6959.71;6898.91;131.06M;1.04%
02042012;7056.65;6973.99;7057.20;6911.63;137.22M;1.58%
03042012;6982.28;7053.91;7081.06;6981.21;130.86M;-1.05%
04042012;6784.06;6940.61;6944.40;6772.95;192.79M;-2.84%
05042012;6775.26;6817.85;6831.36;6685.80;197.22M;-0.13%
10042012;6606.43;6694.72;6737.92;6606.43;178.36M;-2.49%
11042012;6674.73;6628.66;6722.52;6603.07;163.59M;1.03%
12042012;6743.24;6710.37;6761.78;6651.81;194.64M;1.03%
13042012;6583.90;6732.07;6743.01;6552.32;187.25M;-2.36%
16042012;6625.19;6556.30;6675.39;6548.39;169.86M;0.63%
17042012;6801.00;6625.71;6801.15;6616.95;170.32M;2.65%
18042012;6732.03;6780.49;6812.84;6718.10;138.94M;-1.01%
19042012;6671.22;6775.46;6807.12;6665.31;196.54M;-0.90%
20042012;6750.12;6689.71;6760.26;6651.80;165.78M;1.18%
23042012;6523.00;6666.79;6668.12;6499.07;197.03M;-3.36%
24042012;6590.41;6566.11;6604.54;6508.10;170.34M;1.03%
25042012;6704.50;6622.96;6733.34;6622.90;177.31M;1.73%
26042012;6739.90;6702.61;6750.65;6642.04;166.76M;0.53%
27042012;6801.32;6662.31;6825.41;6652.51;160.82M;0.91%
30042012;6761.19;6844.10;6846.66;6759.90;113.63M;-0.59%
02052012;6710.77;6861.30;6875.87;6664.57;159.61M;-0.75%
03052012;6694.44;6749.27;6791.75;6648.50;182.21M;-0.24%
04052012;6561.47;6682.96;6684.89;6546.00;162.53M;-1.99%
07052012;6569.48;6515.94;6578.95;6410.03;136.81M;0.12%
08052012;6444.74;6548.74;6576.72;6415.03;137.20M;-1.90%
09052012;6475.31;6483.27;6506.21;6375.79;188.66M;0.47%
10052012;6518.00;6531.15;6549.77;6440.23;185.05M;0.66%
11052012;6579.93;6465.19;6589.01;6454.21;133.53M;0.95%
14052012;6451.97;6499.79;6520.86;6404.28;128.71M;-1.94%
15052012;6401.06;6501.93;6509.65;6353.26;190.60M;-0.79%
16052012;6384.26;6344.92;6442.97;6297.38;182.18M;-0.26%
17052012;6308.96;6401.15;6413.05;6291.10;113.19M;-1.18%
18052012;6271.22;6254.82;6335.55;6229.30;194.38M;-0.60%
21052012;6331.04;6269.31;6364.40;6244.02;126.85M;0.95%
22052012;6435.60;6381.83;6446.00;6351.02;142.26M;1.65%
23052012;6285.75;6352.43;6373.79;6258.85;166.53M;-2.33%
24052012;6315.89;6338.12;6351.10;6244.48;149.58M;0.48%
25052012;6339.94;6334.15;6406.96;6279.55;151.89M;0.38%
28052012;6323.19;6425.10;6426.27;6311.33;89.97M;-0.26%
29052012;6396.84;6396.65;6441.26;6334.75;125.66M;1.16%
30052012;6280.80;6360.79;6392.21;6258.89;151.09M;-1.81%
31052012;6264.38;6297.68;6322.69;6208.09;147.22M;-0.26%
01062012;6050.29;6259.76;6259.76;6008.47;206.40M;-3.42%
04062012;5978.23;5976.46;6030.81;5942.38;111.33M;-1.19%
05062012;5969.40;5999.86;6011.56;5914.43;117.54M;-0.15%
06062012;6093.99;6028.36;6102.42;5996.41;154.20M;2.09%
07062012;6144.22;6117.76;6230.22;6099.08;173.94M;0.82%
08062012;6130.82;6082.63;6144.76;6053.95;123.39M;-0.22%
11062012;6141.05;6255.65;6287.54;6130.28;159.99M;0.17%
12062012;6161.24;6141.92;6211.14;6083.81;148.39M;0.33%
13062012;6152.49;6183.80;6221.36;6093.61;131.92M;-0.14%
14062012;6138.61;6146.92;6167.49;6078.22;143.57M;-0.23%
15062012;6229.41;6164.56;6251.59;6158.78;320.68M;1.48%
18062012;6248.20;6304.77;6316.14;6221.87;176.32M;0.30%
19062012;6363.36;6254.77;6375.27;6233.25;135.67M;1.84%
20062012;6392.13;6364.06;6402.21;6333.97;119.37M;0.45%
21062012;6343.13;6357.25;6427.49;6331.79;150.67M;-0.77%
22062012;6263.25;6273.10;6318.06;6256.34;131.81M;-1.26%
25062012;6132.39;6229.43;6229.43;6118.72;136.47M;-2.09%
26062012;6136.69;6157.84;6165.28;6109.93;149.24M;0.07%
27062012;6228.99;6155.91;6230.51;6131.30;132.28M;1.50%
28062012;6149.91;6232.12;6240.09;6096.94;245.95M;-1.27%
29062012;6416.28;6296.74;6416.28;6261.74;223.08M;4.33%
02072012;6496.08;6405.39;6520.40;6390.55;162.08M;1.24%
03072012;6578.21;6508.33;6578.21;6505.39;141.68M;1.26%
04072012;6564.80;6564.30;6573.86;6525.51;102.26M;-0.20%
05072012;6535.56;6561.77;6641.86;6475.92;180.05M;-0.45%
06072012;6410.11;6508.22;6533.79;6407.84;151.53M;-1.92%
09072012;6387.57;6408.64;6420.78;6375.69;117.90M;-0.35%
10072012;6438.33;6397.46;6491.40;6349.62;128.39M;0.79%
11072012;6453.85;6413.17;6496.53;6399.40;112.36M;0.24%
12072012;6419.35;6410.94;6448.22;6366.77;148.46M;-0.53%
13072012;6557.10;6446.22;6557.10;6436.09;144.69M;2.15%
16072012;6565.72;6550.95;6577.06;6511.18;99.84M;0.13%
17072012;6577.64;6583.77;6610.81;6542.89;109.10M;0.18%
18072012;6684.42;6601.71;6690.66;6578.86;122.36M;1.62%
19072012;6758.39;6706.99;6773.50;6698.87;151.17M;1.11%
20072012;6630.02;6741.90;6775.74;6620.72;180.46M;-1.90%
23072012;6419.33;6561.87;6572.11;6371.15;217.16M;-3.18%
24072012;6390.41;6420.82;6456.00;6378.00;127.06M;-0.45%
25072012;6406.52;6387.84;6475.33;6375.15;115.69M;0.25%
26072012;6582.96;6393.20;6595.58;6324.53;192.52M;2.75%
27072012;6689.40;6605.42;6690.43;6513.97;147.76M;1.62%
30072012;6774.06;6729.19;6796.61;6703.26;138.64M;1.27%
31072012;6772.26;6780.62;6835.19;6756.18;155.52M;-0.03%
01082012;6754.46;6775.99;6800.10;6735.89;112.33M;-0.26%
02082012;6606.09;6756.16;6855.71;6596.21;237.75M;-2.20%
03082012;6865.66;6626.30;6876.74;6621.36;176.77M;3.93%
06082012;6918.72;6845.88;6943.32;6845.88;118.90M;0.77%
07082012;6967.95;6909.28;6979.63;6902.86;132.94M;0.71%
08082012;6966.15;6944.89;6966.15;6907.29;121.07M;-0.03%
09082012;6964.99;6979.41;6989.15;6891.49;169.14M;-0.02%
10082012;6944.56;6927.71;6955.38;6891.90;142.18M;-0.29%
13082012;6909.68;6935.51;6976.31;6882.03;107.66M;-0.50%
14082012;6974.39;6965.04;6995.03;6939.50;91.38M;0.94%
15082012;6946.80;6953.01;6972.64;6910.39;76.01M;-0.40%
16082012;6996.29;6958.39;7001.40;6929.43;115.10M;0.71%
17082012;7040.88;7011.37;7041.11;7000.85;164.03M;0.64%
20082012;7033.68;7037.02;7086.22;7008.97;108.63M;-0.10%
21082012;7089.32;7048.79;7105.43;7041.73;112.59M;0.79%
22082012;7017.75;7048.30;7051.77;7005.26;124.00M;-1.01%
23082012;6949.57;7065.99;7080.74;6923.07;130.44M;-0.97%
24082012;6971.07;6957.60;6990.07;6885.98;93.80M;0.31%
27082012;7047.45;6960.02;7049.48;6946.08;87.03M;1.10%
28082012;7002.68;7004.05;7031.16;6976.01;85.89M;-0.64%
29082012;7010.57;7003.02;7029.80;6945.71;68.94M;0.11%
30082012;6895.49;6962.29;6978.50;6871.00;108.24M;-1.64%
31082012;6970.79;6897.73;7011.45;6889.79;119.11M;1.09%
03092012;7014.83;6946.61;7016.31;6944.25;85.29M;0.63%
04092012;6932.58;7012.99;7015.71;6920.00;88.15M;-1.17%
05092012;6964.69;6941.66;7003.53;6892.86;106.81M;0.46%
06092012;7167.33;6984.31;7172.32;6977.86;199.50M;2.91%
07092012;7214.50;7183.92;7248.51;7182.60;256.35M;0.66%
10092012;7213.70;7207.96;7233.92;7203.65;156.72M;-0.01%
11092012;7310.11;7197.20;7313.48;7186.63;171.05M;1.34%
12092012;7343.53;7331.58;7410.36;7307.48;295.64M;0.46%
13092012;7310.32;7341.78;7353.22;7280.23;142.29M;-0.45%
14092012;7412.13;7397.98;7446.47;7388.79;217.51M;1.39%
17092012;7403.69;7390.29;7414.22;7382.47;157.75M;-0.11%
18092012;7347.69;7350.09;7375.00;7304.25;173.48M;-0.76%
19092012;7390.76;7387.18;7396.12;7326.24;147.35M;0.59%
20092012;7389.49;7322.62;7390.46;7313.14;189.99M;-0.02%
21092012;7451.62;7409.34;7478.53;7391.06;277.45M;0.84%
24092012;7413.16;7419.65;7440.49;7388.20;127.43M;-0.52%
25092012;7425.11;7406.22;7438.89;7369.39;137.22M;0.16%
26092012;7276.51;7362.98;7362.98;7255.77;183.91M;-2.00%
27092012;7290.02;7313.15;7324.97;7268.69;153.89M;0.19%
28092012;7216.15;7330.61;7337.17;7215.95;147.38M;-1.01%
01102012;7326.73;7227.81;7339.20;7225.29;126.10M;1.53%
02102012;7305.86;7278.13;7373.15;7266.11;133.88M;-0.28%
03102012;7322.08;7283.26;7339.33;7272.06;99.33M;0.22%
04102012;7305.21;7368.21;7374.86;7283.48;129.88M;-0.23%
05102012;7397.87;7327.70;7409.78;7312.79;115.17M;1.27%
08102012;7291.21;7340.39;7341.28;7286.24;121.13M;-1.44%
09102012;7234.53;7306.33;7308.13;7221.50;100.58M;-0.78%
10102012;7205.23;7219.46;7245.17;7201.09;86.65M;-0.40%
11102012;7281.70;7192.75;7305.46;7182.31;128.55M;1.06%
12102012;7232.49;7260.57;7291.24;7232.42;124.91M;-0.68%
15102012;7261.25;7237.40;7302.23;7237.40;128.06M;0.40%
16102012;7376.27;7309.08;7387.78;7293.90;132.65M;1.58%
17102012;7394.55;7381.08;7399.99;7367.59;129.16M;0.25%
18102012;7437.23;7401.41;7447.81;7389.01;145.42M;0.58%
19102012;7380.64;7413.69;7430.12;7363.50;178.61M;-0.76%
22102012;7328.05;7372.36;7390.10;7313.24;100.70M;-0.71%
23102012;7173.69;7339.16;7343.60;7153.80;127.31M;-2.11%
24102012;7192.85;7202.03;7216.13;7120.68;135.67M;0.27%
25102012;7200.23;7203.12;7256.22;7181.45;110.26M;0.10%
26102012;7231.85;7161.73;7257.37;7147.51;97.03M;0.44%
29102012;7203.16;7205.05;7225.32;7171.96;70.91M;-0.40%
30102012;7284.40;7239.69;7292.83;7239.04;86.88M;1.13%
31102012;7260.63;7305.07;7347.51;7260.63;124.99M;-0.33%
01112012;7335.67;7255.30;7356.18;7255.11;90.00M;1.03%
02112012;7363.85;7336.52;7391.04;7314.68;137.46M;0.38%
05112012;7326.47;7320.98;7337.47;7304.45;78.95M;-0.51%
06112012;7377.76;7336.46;7388.98;7319.73;107.33M;0.70%
07112012;7232.83;7425.08;7434.96;7226.60;174.47M;-1.96%
08112012;7204.96;7260.35;7287.00;7184.18;188.73M;-0.39%
09112012;7163.50;7220.69;7222.87;7064.34;204.08M;-0.58%
12112012;7168.76;7164.68;7196.00;7138.17;118.85M;0.07%
13112012;7169.12;7131.60;7185.29;7074.87;185.56M;0.01%
14112012;7101.92;7156.34;7182.81;7084.63;146.56M;-0.94%
15112012;7043.42;7064.99;7079.22;7021.62;138.53M;-0.82%
16112012;6950.53;7045.63;7059.83;6950.53;189.84M;-1.32%
19112012;7123.84;7020.23;7130.87;7007.21;137.51M;2.49%
20112012;7172.99;7098.13;7186.61;7092.23;109.24M;0.69%
21112012;7184.71;7148.91;7194.79;7139.99;98.22M;0.16%
22112012;7244.99;7210.46;7253.02;7205.20;126.77M;0.84%
23112012;7309.13;7258.33;7311.55;7219.55;104.51M;0.89%
26112012;7292.03;7286.69;7312.86;7273.57;83.95M;-0.23%
27112012;7332.33;7343.01;7361.55;7307.30;117.19M;0.55%
28112012;7343.41;7317.49;7351.48;7265.44;98.24M;0.15%
29112012;7400.96;7382.55;7416.52;7377.09;121.11M;0.78%
30112012;7405.50;7399.09;7442.60;7398.22;104.67M;0.06%
03122012;7435.21;7427.41;7487.89;7419.30;100.56M;0.40%
04122012;7435.12;7428.13;7466.25;7417.30;96.65M;-0.00%
05122012;7454.55;7480.59;7482.28;7428.70;125.61M;0.26%
06122012;7534.54;7469.54;7554.51;7461.19;138.74M;1.07%
07122012;7517.80;7539.78;7553.05;7487.64;129.90M;-0.22%
10122012;7530.92;7484.95;7536.60;7457.40;101.72M;0.17%
11122012;7589.75;7529.24;7596.90;7518.74;111.33M;0.78%
12122012;7614.79;7595.20;7626.40;7590.18;118.11M;0.33%
13122012;7581.98;7618.62;7618.62;7561.96;119.24M;-0.43%
14122012;7596.47;7599.03;7619.26;7571.16;93.63M;0.19%
17122012;7604.94;7604.16;7627.14;7564.07;89.70M;0.11%
18122012;7653.58;7634.28;7667.91;7626.25;127.20M;0.64%
19122012;7668.50;7675.33;7682.90;7655.71;128.89M;0.19%
20122012;7672.10;7642.99;7675.45;7635.39;102.03M;0.05%
21122012;7636.23;7632.41;7653.73;7596.64;208.16M;-0.47%
27122012;7655.88;7652.27;7676.50;7640.30;64.57M;0.26%
28122012;7612.39;7649.89;7665.68;7602.89;48.12M;-0.57%
02012013;7778.78;7689.46;7789.94;7689.46;140.35M;2.19%
03012013;7756.44;7762.13;7777.02;7737.98;86.17M;-0.29%
04012013;7776.37;7740.99;7779.67;7727.55;101.58M;0.26%
07012013;7732.66;7760.01;7767.55;7713.42;151.70M;-0.56%
08012013;7695.83;7710.70;7754.38;7683.48;130.43M;-0.48%
09012013;7720.47;7713.57;7734.78;7688.55;158.33M;0.32%
10012013;7708.47;7732.14;7773.69;7685.08;176.13M;-0.16%
11012013;7715.53;7725.93;7731.45;7683.92;174.96M;0.09%
14012013;7729.52;7737.61;7785.82;7702.36;41.22M;0.18%
15012013;7675.91;7704.05;7735.21;7635.88;138.58M;-0.69%
