Data;Fechamento;Abertura;Maxima;Minima;Var%
24052013;1649.60;1646.67;1649.78;1636.88;-0.06%
28052013;1660.06;1652.63;1674.21;1652.63;0.63%
29052013;1648.36;1656.57;1656.57;1640.05;-0.70%
30052013;1654.41;1649.14;1661.91;1648.61;0.37%
31052013;1630.74;1652.13;1658.99;1630.74;-1.43%
03062013;1640.42;1631.71;1640.42;1622.72;0.59%
04062013;1631.38;1640.73;1646.53;1623.62;-0.55%
05062013;1608.90;1629.05;1629.31;1607.09;-1.38%
06062013;1622.56;1609.29;1622.56;1598.23;0.85%
07062013;1643.38;1625.27;1644.40;1625.27;1.28%
10062013;1642.81;1644.67;1648.69;1639.26;-0.03%
11062013;1626.13;1638.64;1640.13;1622.92;-1.02%
12062013;1612.52;1629.94;1637.71;1610.92;-0.84%
13062013;1636.36;1612.15;1639.25;1608.07;1.48%
14062013;1626.73;1635.52;1640.80;1623.96;-0.59%
17062013;1639.04;1630.64;1646.50;1630.34;0.76%
18062013;1651.81;1639.77;1654.19;1639.77;0.78%
19062013;1628.93;1651.83;1652.45;1628.91;-1.39%
20062013;1588.19;1624.62;1624.62;1584.32;-2.50%
21062013;1592.43;1588.62;1599.19;1577.70;0.27%
24062013;1573.09;1588.77;1588.77;1560.33;-1.21%
25062013;1588.03;1577.52;1593.79;1577.09;0.95%
26062013;1603.26;1592.27;1606.83;1592.27;0.96%
27062013;1613.20;1606.44;1620.07;1606.44;0.62%
28062013;1606.28;1611.12;1615.94;1601.06;-0.43%
01072013;1614.96;1609.78;1626.61;1609.78;0.54%
02072013;1614.08;1614.29;1624.26;1606.77;-0.05%
03072013;1615.41;1611.48;1618.97;1604.57;0.08%
05072013;1631.89;1618.65;1632.07;1614.71;1.02%
08072013;1640.46;1634.20;1644.68;1634.20;0.53%
09072013;1652.32;1642.89;1654.18;1642.89;0.72%
10072013;1652.62;1651.56;1657.92;1647.66;0.02%
11072013;1675.02;1657.41;1676.63;1657.41;1.36%
12072013;1680.19;1675.26;1680.19;1672.33;0.31%
15072013;1682.50;1679.59;1684.51;1677.89;0.14%
16072013;1676.26;1682.70;1683.73;1671.84;-0.37%
17072013;1680.91;1677.91;1684.75;1677.91;0.28%
18072013;1689.37;1681.05;1693.12;1681.05;0.50%
19072013;1692.09;1686.15;1692.09;1684.08;0.16%
22072013;1695.53;1694.41;1697.61;1690.67;0.20%
23072013;1692.39;1696.63;1698.78;1691.13;-0.19%
24072013;1685.94;1696.06;1698.38;1682.57;-0.38%
25072013;1690.25;1685.21;1690.94;1680.07;0.26%
26072013;1691.65;1687.31;1691.85;1676.03;0.08%
29072013;1685.33;1690.32;1690.92;1681.86;-0.37%
30072013;1685.96;1687.92;1693.19;1682.42;0.04%
31072013;1685.73;1687.76;1698.43;1684.94;-0.01%
01082013;1706.87;1689.42;1707.85;1689.42;1.25%
02082013;1709.67;1706.10;1709.67;1700.68;0.16%
05082013;1707.14;1708.01;1709.24;1703.55;-0.15%
06082013;1697.37;1705.79;1705.79;1693.29;-0.57%
07082013;1690.91;1695.30;1695.30;1684.91;-0.38%
08082013;1697.48;1693.35;1700.18;1688.38;0.39%
09082013;1691.42;1696.10;1699.42;1686.02;-0.36%
12082013;1689.47;1688.37;1691.49;1683.35;-0.12%
13082013;1694.16;1690.65;1696.81;1682.62;0.28%
14082013;1685.39;1693.88;1695.52;1684.83;-0.52%
15082013;1661.32;1679.61;1679.61;1658.59;-1.43%
16082013;1655.83;1661.22;1663.60;1652.61;-0.33%
19082013;1646.06;1655.25;1659.18;1645.84;-0.59%
20082013;1652.35;1646.81;1658.92;1646.08;0.38%
21082013;1642.80;1650.66;1656.99;1639.43;-0.58%
22082013;1656.96;1645.03;1659.55;1645.03;0.86%
23082013;1663.50;1659.92;1664.85;1654.81;0.39%
26082013;1656.78;1664.29;1669.51;1656.02;-0.40%
27082013;1630.48;1652.54;1652.54;1629.05;-1.59%
28082013;1634.96;1630.25;1641.18;1627.47;0.27%
29082013;1638.17;1633.50;1646.41;1630.88;0.20%
30082013;1632.97;1638.89;1640.08;1628.05;-0.32%
03092013;1639.77;1635.95;1651.35;1633.41;0.42%
04092013;1653.08;1640.72;1655.72;1637.41;0.81%
05092013;1655.08;1653.28;1659.17;1653.07;0.12%
06092013;1655.17;1657.44;1664.83;1640.62;0.01%
09092013;1671.71;1656.85;1672.40;1656.85;1.00%
10092013;1683.99;1674.32;1684.09;1674.32;0.73%
11092013;1689.13;1681.04;1689.13;1678.70;0.31%
12092013;1683.42;1689.21;1689.97;1681.96;-0.34%
13092013;1687.99;1685.04;1688.73;1682.22;0.27%
16092013;1697.60;1691.70;1704.95;1691.70;0.57%
17092013;1704.76;1697.73;1705.52;1697.73;0.42%
18092013;1725.52;1705.74;1729.44;1700.35;1.22%
19092013;1722.34;1727.34;1729.86;1720.20;-0.18%
20092013;1709.91;1722.44;1725.23;1708.89;-0.72%
23092013;1701.84;1711.44;1711.44;1697.10;-0.47%
24092013;1697.42;1702.60;1707.63;1694.90;-0.26%
25092013;1692.77;1698.02;1701.71;1691.88;-0.27%
26092013;1698.67;1694.05;1703.85;1693.11;0.35%
27092013;1691.75;1695.52;1695.52;1687.11;-0.41%
30092013;1681.55;1687.26;1687.26;1674.99;-0.60%
01102013;1695.00;1682.41;1696.55;1682.07;0.80%
02102013;1693.87;1691.90;1693.87;1680.34;-0.07%
03102013;1678.66;1692.35;1692.35;1670.36;-0.90%
04102013;1690.50;1678.79;1691.94;1677.33;0.71%
07102013;1676.12;1687.15;1687.15;1674.70;-0.85%
08102013;1655.45;1676.22;1676.79;1655.03;-1.23%
09102013;1656.40;1656.99;1662.47;1646.47;0.06%
10102013;1692.56;1660.88;1692.56;1660.88;2.18%
11102013;1703.20;1691.09;1703.44;1688.52;0.63%
14102013;1710.14;1699.86;1711.03;1692.13;0.41%
15102013;1698.06;1709.17;1711.57;1695.93;-0.71%
16102013;1721.54;1700.49;1721.76;1700.49;1.38%
17102013;1733.15;1720.17;1733.45;1714.12;0.67%
18102013;1744.50;1736.72;1745.31;1735.74;0.65%
21102013;1744.66;1745.20;1747.79;1740.67;0.01%
22102013;1754.67;1746.48;1759.33;1746.48;0.57%
23102013;1746.38;1752.27;1752.27;1740.50;-0.47%
24102013;1752.07;1747.48;1753.94;1745.50;0.33%
25102013;1759.77;1756.01;1759.82;1752.45;0.44%
28102013;1762.11;1759.42;1764.99;1757.67;0.13%
29102013;1771.95;1762.93;1772.09;1762.93;0.56%
30102013;1763.31;1772.27;1775.22;1757.24;-0.49%
31102013;1756.54;1763.24;1768.53;1755.72;-0.38%
01112013;1761.64;1758.70;1765.67;1752.70;0.29%
04112013;1767.93;1763.40;1768.78;1761.56;0.36%
05112013;1762.97;1765.67;1767.03;1755.76;-0.28%
06112013;1770.49;1765.00;1773.74;1764.40;0.43%
07112013;1747.15;1770.74;1774.54;1746.20;-1.32%
08112013;1770.61;1748.37;1770.78;1747.63;1.34%
11112013;1771.89;1769.96;1773.44;1767.85;0.07%
12112013;1767.69;1769.51;1771.78;1762.29;-0.24%
13112013;1782.00;1764.37;1782.00;1760.64;0.81%
14112013;1790.62;1782.75;1791.53;1780.22;0.48%
15112013;1798.18;1790.66;1798.22;1790.66;0.42%
18112013;1791.53;1798.82;1802.33;1788.00;-0.37%
19112013;1787.87;1790.79;1795.51;1784.72;-0.20%
20112013;1781.37;1789.59;1795.73;1777.23;-0.36%
21112013;1795.85;1783.52;1797.16;1783.52;0.81%
22112013;1804.76;1797.21;1804.84;1794.70;0.50%
25112013;1802.48;1806.33;1808.10;1800.58;-0.13%
26112013;1802.75;1802.87;1808.42;1800.77;0.01%
27112013;1807.23;1803.48;1808.27;1802.77;0.25%
29112013;1805.81;1808.69;1813.55;1803.98;-0.08%
02122013;1800.90;1806.55;1810.02;1798.60;-0.27%
03122013;1795.15;1800.10;1800.10;1787.85;-0.32%
04122013;1792.81;1793.15;1799.80;1779.09;-0.13%
05122013;1785.03;1792.82;1792.82;1783.38;-0.43%
06122013;1805.09;1788.36;1806.04;1788.36;1.12%
09122013;1808.37;1806.21;1811.52;1806.21;0.18%
10122013;1802.62;1807.60;1808.52;1801.75;-0.32%
11122013;1782.22;1802.76;1802.97;1780.09;-1.13%
12122013;1775.50;1781.71;1782.99;1772.28;-0.38%
13122013;1775.32;1777.98;1780.92;1772.45;-0.01%
16122013;1786.54;1777.48;1792.22;1777.48;0.63%
17122013;1781.00;1786.47;1786.77;1777.05;-0.31%
18122013;1810.65;1781.46;1811.08;1767.99;1.66%
19122013;1809.60;1809.00;1810.88;1801.35;-0.06%
20122013;1818.32;1810.39;1823.75;1810.25;0.48%
23122013;1827.99;1822.92;1829.75;1822.92;0.53%
24122013;1833.32;1828.02;1833.32;1828.02;0.29%
26122013;1842.02;1834.96;1842.84;1834.96;0.47%
27122013;1841.40;1842.97;1844.89;1839.81;-0.03%
30122013;1841.07;1841.47;1842.47;1838.77;-0.02%
31122013;1848.36;1842.61;1849.44;1842.41;0.40%
02012014;1831.98;1845.86;1845.86;1827.74;-0.89%
03012014;1831.37;1833.21;1838.24;1829.13;-0.03%
06012014;1826.77;1832.31;1837.16;1823.73;-0.25%
07012014;1837.88;1828.71;1840.10;1828.71;0.61%
08012014;1837.49;1837.90;1840.02;1831.40;-0.02%
09012014;1838.13;1839.00;1843.23;1830.38;0.03%
10012014;1842.37;1840.06;1843.15;1832.43;0.23%
13012014;1819.20;1841.26;1843.45;1815.52;-1.26%
14012014;1838.88;1821.36;1839.26;1821.36;1.08%
15012014;1848.38;1840.52;1850.84;1840.52;0.52%
16012014;1845.89;1847.99;1847.99;1840.30;-0.13%
17012014;1838.70;1844.23;1846.04;1835.23;-0.39%
21012014;1843.80;1841.05;1849.31;1832.38;0.28%
22012014;1844.86;1844.71;1846.87;1840.88;0.06%
23012014;1828.46;1842.29;1842.29;1820.06;-0.89%
24012014;1790.29;1826.96;1826.96;1790.29;-2.09%
27012014;1781.56;1791.03;1795.98;1772.88;-0.49%
28012014;1792.50;1783.00;1793.87;1779.49;0.61%
29012014;1774.20;1790.15;1790.15;1770.45;-1.02%
30012014;1794.19;1777.17;1798.77;1777.17;1.13%
31012014;1782.59;1790.88;1793.88;1772.26;-0.65%
03022014;1741.89;1782.68;1784.83;1739.66;-2.28%
04022014;1755.20;1743.82;1758.73;1743.82;0.76%
05022014;1751.64;1753.38;1755.79;1737.92;-0.20%
06022014;1773.43;1752.99;1774.06;1752.99;1.24%
07022014;1797.02;1776.01;1798.03;1776.01;1.33%
10022014;1799.84;1796.20;1799.94;1791.83;0.16%
11022014;1819.75;1800.45;1823.54;1800.41;1.11%
12022014;1819.26;1820.12;1826.55;1815.97;-0.03%
13022014;1829.83;1814.82;1830.25;1809.22;0.58%
14022014;1838.63;1828.46;1841.65;1825.59;0.48%
18022014;1840.76;1839.03;1842.87;1835.01;0.12%
19022014;1828.75;1838.90;1847.50;1826.99;-0.65%
20022014;1839.78;1829.24;1842.79;1824.58;0.60%
21022014;1836.25;1841.07;1846.13;1835.60;-0.19%
24022014;1847.61;1836.78;1858.71;1836.78;0.62%
25022014;1845.12;1847.66;1852.91;1840.19;-0.13%
26022014;1845.16;1845.79;1852.65;1840.66;0.00%
27022014;1854.29;1844.90;1854.53;1841.13;0.49%
28022014;1859.45;1855.12;1867.92;1847.67;0.28%
03032014;1845.73;1857.68;1857.68;1834.44;-0.74%
04032014;1873.91;1849.23;1876.23;1849.23;1.53%
05032014;1873.81;1874.05;1876.53;1871.11;-0.01%
06032014;1877.03;1874.18;1881.94;1874.18;0.17%
07032014;1878.04;1878.52;1883.57;1870.56;0.05%
10032014;1877.17;1877.86;1877.87;1867.04;-0.05%
11032014;1867.63;1878.26;1882.35;1863.88;-0.51%
12032014;1868.20;1866.15;1868.38;1854.38;0.03%
13032014;1846.34;1869.06;1874.40;1841.86;-1.17%
14032014;1841.13;1845.07;1852.44;1839.57;-0.28%
17032014;1858.83;1842.81;1862.30;1842.81;0.96%
18032014;1872.25;1858.92;1873.76;1858.92;0.72%
19032014;1860.77;1872.25;1874.14;1850.35;-0.61%
20032014;1872.01;1860.09;1873.49;1854.63;0.60%
21032014;1866.52;1874.53;1883.97;1863.46;-0.29%
24032014;1857.44;1867.67;1873.34;1849.69;-0.49%
25032014;1865.62;1859.48;1871.87;1855.96;0.44%
26032014;1852.56;1867.09;1875.92;1852.56;-0.70%
27032014;1849.04;1852.11;1855.55;1842.11;-0.19%
28032014;1857.62;1850.07;1866.63;1850.07;0.46%
31032014;1872.34;1859.16;1875.18;1859.16;0.79%
01042014;1885.52;1873.96;1885.84;1873.96;0.70%
02042014;1890.90;1886.61;1893.17;1883.79;0.29%
03042014;1888.77;1891.43;1893.80;1882.65;-0.11%
04042014;1865.09;1890.25;1897.28;1863.26;-1.25%
07042014;1845.04;1863.92;1864.04;1841.48;-1.08%
08042014;1851.96;1845.48;1854.95;1837.49;0.38%
09042014;1872.18;1852.64;1872.43;1852.38;1.09%
10042014;1833.08;1872.28;1872.53;1830.87;-2.09%
11042014;1815.69;1830.65;1835.07;1814.36;-0.95%
14042014;1830.61;1818.18;1834.19;1815.80;0.82%
15042014;1842.98;1831.45;1844.02;1816.29;0.68%
16042014;1862.31;1846.01;1862.31;1846.01;1.05%
17042014;1864.85;1861.73;1869.63;1856.72;0.14%
21042014;1871.89;1865.79;1871.89;1863.18;0.38%
22042014;1879.55;1872.57;1884.89;1872.57;0.41%
23042014;1875.39;1879.32;1879.75;1873.91;-0.22%
24042014;1878.61;1881.97;1884.06;1870.24;0.17%
25042014;1863.40;1877.72;1877.72;1859.70;-0.81%
28042014;1869.43;1865.00;1877.01;1850.61;0.32%
29042014;1878.33;1870.78;1880.60;1870.78;0.48%
30042014;1883.95;1877.10;1885.20;1872.69;0.30%
01052014;1883.68;1884.39;1888.59;1878.04;-0.01%
02052014;1881.14;1885.30;1891.33;1878.50;-0.13%
05052014;1884.66;1879.45;1885.51;1866.77;0.19%
06052014;1867.72;1883.69;1883.69;1867.72;-0.90%
07052014;1878.21;1868.53;1878.83;1859.79;0.56%
08052014;1875.63;1877.39;1889.07;1870.05;-0.14%
09052014;1878.48;1875.27;1878.57;1867.02;0.15%
12052014;1896.65;1880.03;1897.13;1880.03;0.97%
13052014;1897.45;1896.75;1902.17;1896.06;0.04%
14052014;1888.53;1897.13;1897.13;1885.77;-0.47%
15052014;1870.85;1888.16;1888.16;1862.36;-0.94%
16052014;1877.86;1871.19;1878.28;1864.82;0.37%
19052014;1885.08;1876.66;1886.00;1872.42;0.38%
20052014;1872.83;1884.88;1884.88;1868.14;-0.65%
21052014;1888.03;1873.34;1888.80;1873.34;0.81%
22052014;1892.49;1888.19;1896.33;1885.39;0.24%
23052014;1900.53;1893.32;1901.26;1893.32;0.42%
27052014;1911.91;1902.01;1912.28;1902.01;0.60%
28052014;1909.78;1911.77;1914.46;1907.30;-0.11%
29052014;1920.03;1910.60;1920.03;1909.82;0.54%
30052014;1923.57;1920.33;1924.03;1916.64;0.18%
02062014;1924.97;1923.87;1925.88;1915.98;0.07%
03062014;1924.24;1923.07;1925.07;1918.79;-0.04%
04062014;1927.88;1923.06;1928.63;1918.60;0.19%
05062014;1940.46;1928.52;1941.74;1922.93;0.65%
06062014;1949.44;1942.41;1949.44;1942.41;0.46%
09062014;1951.27;1948.97;1955.55;1947.16;0.09%
10062014;1950.79;1950.34;1950.86;1944.64;-0.02%
11062014;1943.89;1949.37;1949.37;1940.08;-0.35%
12062014;1930.11;1943.35;1943.35;1925.78;-0.71%
13062014;1936.16;1930.80;1937.30;1927.69;0.31%
16062014;1937.78;1934.84;1941.15;1930.91;0.08%
17062014;1941.99;1937.15;1943.69;1933.55;0.22%
18062014;1956.98;1942.73;1957.74;1939.29;0.77%
19062014;1959.48;1957.50;1959.87;1952.26;0.13%
20062014;1962.87;1960.45;1963.91;1959.17;0.17%
23062014;1962.61;1962.92;1963.74;1958.89;-0.01%
24062014;1949.98;1961.97;1968.17;1948.34;-0.64%
25062014;1959.53;1949.27;1960.83;1947.49;0.49%
26062014;1957.22;1959.89;1959.89;1944.69;-0.12%
27062014;1960.96;1956.56;1961.47;1952.18;0.19%
30062014;1960.23;1960.79;1964.24;1958.22;-0.04%
01072014;1973.32;1962.29;1978.58;1962.29;0.67%
02072014;1974.62;1973.06;1976.67;1972.58;0.07%
03072014;1985.44;1975.88;1985.59;1975.88;0.55%
07072014;1977.65;1984.22;1984.22;1974.88;-0.39%
08072014;1963.71;1976.39;1976.39;1959.46;-0.70%
09072014;1972.83;1965.10;1974.15;1965.10;0.46%
10072014;1964.68;1966.67;1969.84;1952.86;-0.41%
11072014;1967.57;1965.76;1968.67;1959.63;0.15%
14072014;1977.10;1969.86;1979.85;1969.86;0.48%
15072014;1973.28;1977.36;1982.52;1965.34;-0.19%
16072014;1981.57;1976.35;1983.94;1975.67;0.42%
17072014;1958.12;1979.75;1981.80;1955.59;-1.18%
18072014;1978.22;1961.54;1979.91;1960.82;1.03%
21072014;1973.63;1976.93;1976.93;1965.77;-0.23%
22072014;1983.53;1975.65;1986.24;1975.65;0.50%
23072014;1987.01;1985.32;1989.23;1982.44;0.18%
24072014;1987.98;1988.07;1991.39;1985.79;0.05%
25072014;1978.34;1984.60;1984.60;1974.37;-0.48%
28072014;1978.91;1978.25;1981.52;1967.31;0.03%
29072014;1969.95;1980.03;1984.85;1969.95;-0.45%
30072014;1970.07;1973.21;1978.90;1962.42;0.01%
31072014;1930.67;1965.14;1965.14;1930.67;-2.00%
01082014;1925.15;1929.80;1937.35;1916.37;-0.29%
04082014;1938.99;1926.62;1942.92;1921.20;0.72%
05082014;1920.21;1936.34;1936.34;1913.77;-0.97%
06082014;1920.24;1917.29;1927.91;1911.45;0.00%
07082014;1909.57;1923.03;1928.89;1904.78;-0.56%
08082014;1931.59;1910.35;1932.38;1909.01;1.15%
11082014;1936.92;1933.43;1944.90;1933.43;0.28%
12082014;1933.75;1935.73;1939.65;1928.29;-0.16%
13082014;1946.72;1935.60;1948.41;1935.60;0.67%
14082014;1955.18;1947.41;1955.23;1947.41;0.43%
15082014;1955.06;1958.87;1964.04;1941.50;-0.01%
18082014;1971.74;1958.36;1971.99;1958.36;0.85%
19082014;1981.60;1972.73;1982.57;1972.73;0.50%
20082014;1986.51;1980.46;1988.57;1977.68;0.25%
21082014;1992.37;1986.82;1994.76;1986.82;0.29%
22082014;1988.40;1992.60;1993.54;1984.76;-0.20%
25082014;1997.92;1991.74;2001.95;1991.74;0.48%
26082014;2000.02;1998.59;2005.04;1998.59;0.11%
27082014;2000.12;2000.54;2002.14;1996.20;0.00%
28082014;1996.74;1997.42;1998.55;1990.52;-0.17%
29082014;2003.37;1998.45;2003.38;1994.65;0.33%
02092014;2002.28;2004.07;2006.12;1994.85;-0.05%
03092014;2000.72;2003.57;2009.28;1998.14;-0.08%
04092014;1997.65;2001.67;2011.17;1992.54;-0.15%
05092014;2007.71;1998.00;2007.71;1990.10;0.50%
08092014;2001.54;2007.17;2007.17;1995.60;-0.31%
09092014;1988.44;2000.73;2001.01;1984.61;-0.65%
10092014;1995.69;1988.41;1996.66;1982.99;0.36%
11092014;1997.45;1992.85;1997.65;1985.93;0.09%
12092014;1985.54;1996.74;1996.74;1980.26;-0.60%
15092014;1984.13;1986.04;1987.18;1978.48;-0.07%
16092014;1998.98;1981.93;2002.28;1979.06;0.75%
17092014;2001.57;1999.30;2010.74;1993.29;0.13%
18092014;2011.36;2003.07;2012.34;2003.07;0.49%
19092014;2010.40;2012.74;2019.26;2006.59;-0.05%
22092014;1994.29;2009.08;2009.08;1991.01;-0.80%
23092014;1982.77;1992.78;1995.41;1982.77;-0.58%
24092014;1998.30;1983.34;1999.79;1978.63;0.78%
25092014;1965.99;1997.32;1997.32;1965.99;-1.62%
26092014;1982.85;1966.22;1986.37;1966.22;0.86%
29092014;1977.80;1978.96;1981.28;1964.04;-0.25%
30092014;1972.29;1978.21;1985.17;1968.96;-0.28%
01102014;1946.16;1971.44;1971.44;1941.72;-1.32%
02102014;1946.17;1945.83;1952.32;1926.03;0.00%
03102014;1967.90;1948.12;1971.19;1948.12;1.12%
06102014;1964.82;1970.01;1977.84;1958.43;-0.16%
07102014;1935.10;1962.36;1962.36;1934.87;-1.51%
08102014;1968.89;1935.55;1970.36;1925.25;1.75%
09102014;1928.21;1967.68;1967.68;1927.56;-2.07%
10102014;1906.13;1925.63;1936.98;1906.05;-1.15%
13102014;1874.74;1905.65;1912.09;1874.14;-1.65%
14102014;1877.70;1877.11;1898.71;1871.79;0.16%
15102014;1862.49;1874.18;1874.18;1820.66;-0.81%
16102014;1862.76;1855.95;1876.01;1835.02;0.01%
17102014;1886.76;1864.91;1898.16;1864.91;1.29%
20102014;1904.01;1885.62;1905.03;1882.30;0.91%
21102014;1941.28;1909.38;1942.45;1909.38;1.96%
22102014;1927.11;1941.29;1949.31;1926.83;-0.73%
23102014;1950.82;1931.02;1961.95;1931.02;1.23%
24102014;1964.58;1951.59;1965.27;1946.27;0.71%
27102014;1961.63;1962.97;1964.64;1951.37;-0.15%
28102014;1985.05;1964.14;1985.05;1964.14;1.19%
29102014;1982.30;1983.29;1991.40;1969.04;-0.14%
30102014;1994.65;1979.49;1999.40;1974.75;0.62%
31102014;2018.05;2001.20;2018.19;2001.20;1.17%
03112014;2017.81;2018.21;2024.46;2013.68;-0.01%
04112014;2012.10;2015.81;2015.98;2001.01;-0.28%
05112014;2023.57;2015.29;2023.77;2014.42;0.57%
06112014;2031.21;2023.33;2031.61;2015.86;0.38%
07112014;2031.92;2032.36;2034.26;2025.07;0.03%
10112014;2038.26;2032.01;2038.70;2030.17;0.31%
11112014;2039.68;2038.20;2041.28;2035.28;0.07%
12112014;2038.25;2037.75;2040.33;2031.95;-0.07%
13112014;2039.33;2039.21;2046.18;2030.44;0.05%
14112014;2039.82;2039.74;2042.22;2035.20;0.02%
17112014;2041.32;2038.29;2043.07;2034.46;0.07%
18112014;2051.80;2041.48;2056.08;2041.48;0.51%
19112014;2048.72;2051.16;2052.14;2040.37;-0.15%
20112014;2052.75;2045.87;2053.84;2040.49;0.20%
21112014;2063.50;2057.46;2071.46;2056.75;0.52%
24112014;2069.41;2065.07;2070.17;2065.07;0.29%
25112014;2067.03;2070.15;2074.21;2064.75;-0.12%
26112014;2072.83;2067.36;2073.29;2066.62;0.28%
28112014;2067.56;2074.78;2075.76;2065.06;-0.25%
01122014;2053.44;2065.78;2065.78;2049.57;-0.68%
02122014;2066.55;2053.77;2068.77;2053.77;0.64%
03122014;2074.33;2067.45;2076.28;2066.65;0.38%
04122014;2071.92;2073.64;2077.34;2062.34;-0.12%
05122014;2075.37;2072.78;2079.47;2070.81;0.17%
08122014;2060.31;2074.84;2075.78;2054.27;-0.73%
09122014;2059.82;2056.55;2060.60;2034.17;-0.02%
10122014;2026.14;2058.86;2058.86;2024.26;-1.64%
11122014;2035.33;2027.92;2055.53;2027.92;0.45%
12122014;2002.33;2030.36;2032.25;2002.33;-1.62%
15122014;1989.63;2005.03;2018.69;1982.26;-0.63%
16122014;1972.74;1986.71;2016.89;1972.56;-0.85%
17122014;2012.89;1973.77;2016.75;1973.77;2.04%
18122014;2061.23;2018.98;2061.23;2018.98;2.40%
19122014;2070.65;2061.04;2077.85;2061.03;0.46%
22122014;2078.54;2069.28;2078.76;2069.28;0.38%
23122014;2082.17;2081.48;2086.73;2079.77;0.17%
24122014;2081.88;2083.25;2087.56;2081.86;-0.01%
26122014;2088.77;2084.30;2092.70;2084.30;0.33%
29122014;2090.57;2087.63;2093.55;2085.75;0.09%
30122014;2080.35;2088.49;2088.49;2079.53;-0.49%
31122014;2058.90;2082.11;2085.58;2057.94;-1.03%
02012015;2058.20;2058.90;2072.36;2046.04;-0.03%
05012015;2020.58;2054.44;2054.44;2017.34;-1.83%
06012015;2002.61;2022.15;2030.25;1992.44;-0.89%
07012015;2025.90;2005.55;2029.61;2005.55;1.16%
08012015;2062.14;2030.61;2064.08;2030.61;1.79%
09012015;2044.81;2063.45;2064.43;2038.33;-0.84%
12012015;2028.26;2046.13;2049.30;2022.58;-0.81%
13012015;2023.03;2031.58;2056.93;2008.25;-0.26%
14012015;2011.27;2018.40;2018.40;1988.44;-0.58%
15012015;1992.67;2013.75;2021.35;1991.47;-0.92%
16012015;2019.42;1992.25;2020.46;1988.12;1.34%
20012015;2022.55;2020.76;2028.94;2004.49;0.15%
21012015;2032.12;2020.19;2038.29;2012.04;0.47%
22012015;2063.15;2034.30;2064.62;2026.38;1.53%
23012015;2051.82;2062.98;2062.98;2050.54;-0.55%
26012015;2057.09;2050.42;2057.62;2040.97;0.26%
27012015;2029.55;2047.86;2047.86;2019.91;-1.34%
28012015;2002.16;2032.34;2042.49;2001.49;-1.35%
29012015;2021.25;2002.45;2024.64;1989.18;0.95%
30012015;1994.99;2019.35;2023.32;1993.38;-1.30%
02022015;2020.85;1996.67;2021.66;1980.90;1.30%
03022015;2050.03;2022.71;2050.30;2022.71;1.44%
04022015;2041.51;2048.86;2054.74;2036.72;-0.42%
05022015;2062.52;2043.45;2063.55;2043.45;1.03%
06022015;2055.47;2062.28;2072.40;2049.97;-0.34%
09022015;2046.74;2053.47;2056.16;2041.88;-0.42%
10022015;2068.59;2049.38;2070.86;2048.62;1.07%
11022015;2068.53;2068.55;2073.48;2057.99;-0.00%
12022015;2088.48;2069.98;2088.53;2069.98;0.96%
13022015;2096.99;2088.78;2097.03;2086.70;0.41%
17022015;2100.34;2096.47;2101.30;2089.80;0.16%
18022015;2099.68;2099.16;2100.23;2092.15;-0.03%
19022015;2097.45;2099.25;2102.13;2090.79;-0.11%
20022015;2110.30;2097.65;2110.61;2085.44;0.61%
23022015;2109.66;2109.83;2110.05;2103.00;-0.03%
24022015;2115.48;2109.10;2117.94;2105.87;0.28%
25022015;2113.86;2115.30;2119.59;2109.89;-0.08%
26022015;2110.74;2113.91;2113.91;2103.76;-0.15%
27022015;2104.50;2110.88;2112.74;2103.75;-0.30%
02032015;2117.39;2105.23;2117.52;2104.50;0.61%
03032015;2107.78;2115.76;2115.76;2098.26;-0.45%
04032015;2098.53;2107.72;2107.72;2087.62;-0.44%
05032015;2101.04;2098.54;2104.25;2095.22;0.12%
06032015;2071.26;2100.91;2100.91;2067.27;-1.42%
09032015;2079.43;2072.25;2083.49;2072.21;0.39%
10032015;2044.16;2076.14;2076.14;2044.16;-1.70%
11032015;2040.24;2044.69;2050.08;2039.69;-0.19%
12032015;2065.95;2041.10;2066.41;2041.10;1.26%
13032015;2053.40;2064.56;2064.56;2041.17;-0.61%
16032015;2081.19;2055.35;2081.41;2055.35;1.35%
17032015;2074.28;2080.59;2080.59;2065.08;-0.33%
18032015;2099.50;2072.84;2106.85;2061.23;1.22%
19032015;2089.27;2098.69;2098.69;2085.56;-0.49%
20032015;2108.10;2090.32;2113.92;2090.32;0.90%
23032015;2104.42;2107.99;2114.86;2104.42;-0.17%
24032015;2091.50;2103.94;2107.63;2091.50;-0.61%
25032015;2061.05;2093.10;2097.43;2061.05;-1.46%
26032015;2056.15;2059.94;2067.15;2045.50;-0.24%
27032015;2061.02;2055.78;2062.83;2052.96;0.24%
30032015;2086.24;2064.11;2088.97;2064.11;1.22%
31032015;2067.89;2084.05;2084.05;2067.04;-0.88%
01042015;2059.69;2067.63;2067.63;2048.38;-0.40%
02042015;2066.96;2060.03;2072.17;2057.32;0.35%
06042015;2080.62;2064.87;2086.99;2056.52;0.66%
07042015;2076.33;2080.79;2089.81;2076.10;-0.21%
08042015;2081.90;2076.94;2086.69;2073.30;0.27%
09042015;2091.18;2081.29;2093.31;2074.29;0.45%
10042015;2102.06;2091.51;2102.61;2091.51;0.52%
13042015;2092.43;2102.03;2107.65;2092.33;-0.46%
